Outlet,ReceiptNumber,Date,Time,Category,Items,Quantity,Discounts,NetSales,SalesType,PaymentMethod
Agus Salim,1Z4PIGQ,4/29/2023,19:04:01,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIGR,4/29/2023,19:05:31,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,BCA
Agus Salim,1Z4PIGR,4/29/2023,19:05:31,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIGS,4/29/2023,19:11:23,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PIGS,4/29/2023,19:11:23,Signature Coffee ,Kopi Dewan  ,1,0.0,29000.0,Dine In,Cash
Agus Salim,1Z4PIGS,4/29/2023,19:11:23,Mocktail ,Blue Lime  ,1,0.0,35000.0,Dine In,Cash
Agus Salim,1Z4PIGT,4/29/2023,19:19:27,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PIGU,4/29/2023,19:37:00,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIGU,4/29/2023,19:37:00,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIGU,4/29/2023,19:37:00,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Dine In,Cash
Agus Salim,1Z4PIGU,4/29/2023,19:37:00,Chocolate ,Choco Banana  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIGU,4/29/2023,19:37:00,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIGU,4/29/2023,19:37:00,Mocktail ,Red Berries  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIGW,4/29/2023,19:42:11,Milk Based ,Thai Tea  ,1,0.0,27000.0,Dine In,BCA
Agus Salim,1Z4PIGW,4/29/2023,19:42:11,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,BCA
Agus Salim,1Z4PIGW,4/29/2023,19:42:11,Side Dish ,Sosis Bakar ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PIGY,4/29/2023,19:44:36,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIGY,4/29/2023,19:44:36,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIGZ,4/29/2023,19:48:11,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PIGZ,4/29/2023,19:48:11,Rich Bowl,Richbowl Rib Eye Teriyaki,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PIGZ,4/29/2023,19:48:11,Milk Based ,Red Velvet Latte  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PIGZ,4/29/2023,19:48:11,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,BCA
Agus Salim,1Z4PIH0,4/29/2023,19:49:22,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIH0,4/29/2023,19:49:22,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIH1,4/29/2023,19:49:59,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIH2,4/29/2023,19:55:13,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,BCA
Agus Salim,1Z4PIH2,4/29/2023,19:55:13,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIH3,4/29/2023,19:56:56,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,BCA
Agus Salim,1Z4PIH3,4/29/2023,19:56:56,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIH4,4/29/2023,19:58:56,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIH4,4/29/2023,19:58:56,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIH5,4/29/2023,20:02:25,Signature Coffee ,Kopi Baileys  ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PIH5,4/29/2023,20:02:25,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PIH6,4/29/2023,20:03:00,Gofood  ,Kopi Sultan   ,1,0.0,29000.0,GoFood,GoFood
Agus Salim,1Z4PIH7,4/29/2023,20:05:35,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIH9,4/29/2023,20:10:00,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Cash
Agus Salim,1Z4PIH9,4/29/2023,20:10:00,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIHA,4/29/2023,20:12:17,Signature Coffee ,Kopi Dewan  ,1,0.0,29000.0,Take Away,Gopay
Agus Salim,1Z4PIHB,4/29/2023,20:13:49,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIHC,4/29/2023,20:15:58,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIHC,4/29/2023,20:15:58,Espresso Based ,Cappucino  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIHC,4/29/2023,20:15:58,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIHE,4/29/2023,20:20:01,Chocolate ,Choco Banana  ,1,0.0,32000.0,Dine In,Gopay
Agus Salim,1Z4PIHF,4/29/2023,20:21:07,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIHF,4/29/2023,20:21:07,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIHG,4/29/2023,20:24:51,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PIHI,4/29/2023,20:33:59,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PIHI,4/29/2023,20:33:59,Espresso Based ,Hazelnut Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIHJ,4/29/2023,20:35:03,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Dine In,Cash
Agus Salim,1Z4PIHL,4/29/2023,20:36:58,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,BCA
Agus Salim,1Z4PIHL,4/29/2023,20:36:58,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PIHM,4/29/2023,20:38:37,Signature Coffee ,Kopi Dewan  ,1,0.0,29000.0,Dine In,Gopay
Agus Salim,1Z4PIHM,4/29/2023,20:38:37,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIHN,4/29/2023,20:40:43,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PIHO,4/29/2023,20:42:58,Rich Bowl,Richbowl Rib Eye Sambal Matah,1,0.0,38000.0,Dine In,BCA
Agus Salim,1Z4PIHO,4/29/2023,20:42:58,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,BCA
Agus Salim,1Z4PIHP,4/29/2023,20:47:57,Rich Bowl,Richbowl Rib Eye Sambal Matah,2,0.0,76000.0,Dine In,BCA
Agus Salim,1Z4PIHP,4/29/2023,20:47:57,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PIHQ,4/29/2023,20:48:12,Gofood  ,Kopi Rakyat   ,5,0.0,130000.0,GoFood,GoFood
Agus Salim,1Z4PIHR,4/29/2023,20:49:40,Espresso Based ,Black Coffee  ,1,0.0,24000.0,Dine In,Gopay
Agus Salim,1Z4PIHR,4/29/2023,20:49:40,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIHS,4/29/2023,20:57:12,Signature Coffee ,Kopi Baileys  ,2,0.0,74000.0,Dine In,Cash
Agus Salim,1Z4PIHS,4/29/2023,20:57:12,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Cash
Agus Salim,1Z4PIHT,4/29/2023,20:57:48,Gofood  ,Kopi Sultan   ,1,0.0,29000.0,GoFood,GoFood
Agus Salim,1Z4PIHU,4/29/2023,20:59:19,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIHW,4/29/2023,21:10:58,Yakult Series ,Lychee Yakult  ,1,0.0,25000.0,Dine In,Gopay
Agus Salim,1Z4PIHW,4/29/2023,21:10:58,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIHX,4/29/2023,21:11:45,Shopee  ,Kopi Baileys   ,1,0.0,30000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIHX,4/29/2023,21:11:45,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIHZ,4/29/2023,21:14:22,Shopee  ,Kopi Rakyat   ,1,0.0,26000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIHZ,4/29/2023,21:14:22,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PII3,4/29/2023,21:17:27,Espresso Based ,Caramel Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PII4,4/29/2023,21:20:21,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PII4,4/29/2023,21:20:21,Mocktail ,Mango Breeze  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PII4,4/29/2023,21:20:21,Chocolate ,Choco Hazelnut  ,2,0.0,60000.0,Dine In,Gopay
Agus Salim,1Z4PII4,4/29/2023,21:20:21,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PII5,4/29/2023,21:25:24,Espresso Based ,Cappucino  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PII5,4/29/2023,21:25:24,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PII6,4/29/2023,21:28:48,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PII8,4/29/2023,21:43:55,Rich Bowl,Richbowl Katsu Mayo,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PII8,4/29/2023,21:43:55,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PII8,4/29/2023,21:43:55,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PII8,4/29/2023,21:43:55,Dessert ,Fried Cassava ,1,0.0,25000.0,Dine In,Gopay
Agus Salim,1Z4PII8,4/29/2023,21:43:55,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PIIA,4/29/2023,21:56:05,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIID,4/29/2023,22:17:14,Gofood  ,Kopi Rakyat   ,3,0.0,66000.0,GoFood,GoFood
Agus Salim,1Z4PIIF,4/29/2023,22:25:32,Shopee  ,Kopi Rakyat   ,1,0.0,24000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIF,4/29/2023,22:25:32,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIG,4/29/2023,22:29:16,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIII,4/29/2023,22:47:32,Espresso Based ,Cappucino  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIIJ,4/30/2023,9:52:42,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Take Away,Cash
Agus Salim,1Z4PIIK,4/30/2023,9:54:06,Shopee  ,Kopi Sultan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIK,4/30/2023,9:54:06,Shopee  ,Kopi Sultan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIL,4/30/2023,9:57:14,Shopee  ,Lychee Tea   ,1,0.0,26000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIL,4/30/2023,9:57:14,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIM,4/30/2023,11:15:24,Gofood  ,Kopi Rakyat   ,2,0.0,56000.0,GoFood,GoFood
Agus Salim,1Z4PIIN,4/30/2023,11:20:53,Signature Coffee ,Kopi Sultan  ,1,0.0,29000.0,Dine In,Cash
Agus Salim,1Z4PIIO,4/30/2023,11:35:30,Shopee  ,Kopi Rakyat   ,1,0.0,24000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIO,4/30/2023,11:35:30,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIP,4/30/2023,11:36:37,Shopee  ,Aglio Oglio   ,1,0.0,48000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIP,4/30/2023,11:36:37,Shopee  ,Kopi Rakyat   ,1,0.0,24000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIIQ,4/30/2023,11:38:08,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,Dine In,GoFood
Agus Salim,1Z4PIIR,4/30/2023,11:53:43,Gofood  ,Kopi Rakyat   ,4,0.0,88000.0,Dine In,GoFood
Agus Salim,1Z4PIIS,4/30/2023,11:57:27,Rich Bowl,Richbowl Katsu Spicy BBQ,1,3600.0,32400.0,Dine In,Cash
Agus Salim,1Z4PIIT,4/30/2023,12:01:48,Signature Coffee ,Kopi Baileys  ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PIIU,4/30/2023,12:20:51,Rich Bowl,Richbowl Rib Eye Teriyaki,1,0.0,38000.0,Dine In,Cash
Agus Salim,1Z4PIIW,4/30/2023,12:49:13,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PIIX,4/30/2023,12:51:09,Gofood  ,Kopi Sultan   ,2,0.0,58000.0,GoFood,GoFood
Agus Salim,1Z4PIIX,4/30/2023,12:51:09,Gofood  ,Kopi Sultan   ,1,0.0,34000.0,GoFood,GoFood
Agus Salim,1Z4PIIX,4/30/2023,12:51:09,Gofood  ,Kopi Sultan   ,1,0.0,29000.0,GoFood,GoFood
Agus Salim,1Z4PIIY,4/30/2023,13:14:02,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIIY,4/30/2023,13:14:02,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIIZ,4/30/2023,13:16:18,Espresso Based ,Caramel Macchiato  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PIIZ,4/30/2023,13:16:18,Yakult Series ,Lychee Yakult  ,1,0.0,25000.0,Dine In,Cash
Agus Salim,1Z4PIJ0,4/30/2023,13:39:32,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIJ0,4/30/2023,13:39:32,Yakult Series ,Lychee Yakult  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIJ0,4/30/2023,13:39:32,Yakult Series ,Strawberry Yakult  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIJ1,4/30/2023,13:58:45,Signature Coffee ,Kopi Dewan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PIJ2,4/30/2023,14:00:37,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIJ2,4/30/2023,14:00:37,Shopee  ,Chicken Wings  ,1,0.0,44400.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIJ3,4/30/2023,14:24:42,Rich Bowl,Richbowl Katsu Blacpeper,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PIJ4,4/30/2023,14:27:05,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIJ4,4/30/2023,14:27:05,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,BCA
Agus Salim,1Z4PIJ4,4/30/2023,14:27:05,Rich Bowl,Richbowl Katsu Spicy BBQ,1,0.0,36000.0,Dine In,BCA
Agus Salim,1Z4PIJ5,4/30/2023,14:29:09,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Gopay
Agus Salim,1Z4PIJ5,4/30/2023,14:29:09,Rich Bowl,Richbowl Katsu Teriyaki,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIJ5,4/30/2023,14:29:09,Milk Based ,Thai Tea  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIJ6,4/30/2023,14:31:12,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PIJ6,4/30/2023,14:31:12,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Gopay
Agus Salim,1Z4PIJ9,4/30/2023,14:43:43,Yakult Series ,Lychee Yakult  ,1,0.0,25000.0,Dine In,Gopay
Agus Salim,1Z4PIJ9,4/30/2023,14:43:43,Side Dish ,French Fries ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIJA,4/30/2023,14:48:20,Shopee  ,Kopi Sultan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIJA,4/30/2023,14:48:20,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIJB,4/30/2023,15:04:09,Milk Based ,Thai Tea  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIJD,4/30/2023,15:16:05,Dessert ,Pisang Goreng Caramel ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIJE,4/30/2023,15:41:49,Signature Coffee ,Kopi Rakyat  ,2,0.0,44000.0,Dine In,Cash
Agus Salim,1Z4PIJG,4/30/2023,16:05:56,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,BCA
Agus Salim,1Z4PIJG,4/30/2023,16:05:56,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BCA
Agus Salim,1Z4PIJH,4/30/2023,16:07:39,Rich Bowl,Richbowl Saikoro Spicy BBQ,1,3800.0,34200.0,Dine In,Gopay
Agus Salim,1Z4PIJI,4/30/2023,16:09:26,Yakult Series ,Strawberry Yakult  ,1,0.0,25000.0,Dine In,BCA
Agus Salim,1Z4PIJJ,4/30/2023,16:11:19,Milk Based ,Thai Tea  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PIJK,4/30/2023,16:12:57,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIJM,4/30/2023,16:37:34,Espresso Based ,Vanilla Latte  ,1,0.0,30000.0,Take Away,BRI
Agus Salim,1Z4PIJN,4/30/2023,16:55:14,Milk Based ,Raspberry Milk  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PIJO,4/30/2023,17:13:25,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIJO,4/30/2023,17:13:25,Main Course ,Carbonara  ,1,0.0,48000.0,Dine In,Gopay
Agus Salim,1Z4PIJP,4/30/2023,17:20:29,Yakult Series ,Lychee Yakult  ,1,0.0,25000.0,Dine In,BRI
Agus Salim,1Z4PIJR,4/30/2023,17:25:59,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIJT,4/30/2023,17:56:33,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PIJU,4/30/2023,18:03:16,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,BRI
Agus Salim,1Z4PIJU,4/30/2023,18:03:16,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,BRI
Agus Salim,1Z4PIJU,4/30/2023,18:03:16,Rich Bowl,Richbowl Katsu Blacpeper,1,0.0,38000.0,Dine In,BRI
Agus Salim,1Z4PIJU,4/30/2023,18:03:16,Espresso Based ,Coffee Latte  ,1,0.0,28000.0,Dine In,BRI
Agus Salim,1Z4PIJV,4/30/2023,18:05:58,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIJV,4/30/2023,18:05:58,Espresso Based ,Hazelnut Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIJW,4/30/2023,18:08:33,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIJW,4/30/2023,18:08:33,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PIJW,4/30/2023,18:08:33,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIJX,4/30/2023,18:10:01,Gofood  ,Red Velvet Latte   ,1,0.0,34000.0,GoFood,GoFood
Agus Salim,1Z4PIJY,4/30/2023,18:12:20,Mocktail ,Blue Lime  ,1,0.0,35000.0,Dine In,Gopay
Agus Salim,1Z4PIK0,4/30/2023,18:17:16,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Cash
Agus Salim,1Z4PIK1,4/30/2023,18:22:54,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIK3,4/30/2023,18:29:48,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIK3,4/30/2023,18:29:48,Shopee  ,Kopi Sultan   ,1,0.0,29000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIK5,4/30/2023,18:33:54,Milk Based ,Raspberry Milk  ,1,0.0,27000.0,Dine In,Cash
Agus Salim,1Z4PIK7,4/30/2023,18:43:11,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIK8,4/30/2023,18:44:36,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIK9,4/30/2023,18:48:49,Espresso Based ,Hazelnut Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIKA,4/30/2023,18:50:46,Signature Coffee ,Kopi Rakyat  ,1,0.0,28000.0,Dine In,Cash
Agus Salim,1Z4PIKB,4/30/2023,18:53:31,Rich Bowl,Richbowl Katsu Spicy BBQ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PIKC,4/30/2023,19:01:33,Side Dish ,Mix Platter's ,1,0.0,36000.0,Dine In,Gopay
Agus Salim,1Z4PIKC,4/30/2023,19:01:33,Side Dish ,Sosis Bakar ,1,0.0,28000.0,Dine In,Gopay
Agus Salim,1Z4PIKC,4/30/2023,19:01:33,Milk Based ,Thai Tea  ,1,0.0,27000.0,Dine In,Gopay
Agus Salim,1Z4PIKD,4/30/2023,19:03:05,Gofood  ,Kopi Dewan   ,2,0.0,58000.0,GoFood,GoFood
Agus Salim,1Z4PIKE,4/30/2023,19:04:50,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIKE,4/30/2023,19:04:50,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Cash
Agus Salim,1Z4PIKF,4/30/2023,19:06:08,Gofood  ,Kopi Rakyat   ,1,0.0,22000.0,GoFood,GoFood
Agus Salim,1Z4PIKG,4/30/2023,19:07:53,Rich Bowl,Richbowl Katsu Sambal Matah,1,0.0,38000.0,Dine In,Gopay
Agus Salim,1Z4PIKH,4/30/2023,19:10:32,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIKH,4/30/2023,19:10:32,Tea ,Lychee Tea  ,1,0.0,26000.0,Dine In,Gopay
Agus Salim,1Z4PIKI,4/30/2023,19:14:16,Shopee  ,Kopi Rakyat   ,1,0.0,22000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIKI,4/30/2023,19:14:16,Shopee  ,Coffee Latte   ,1,0.0,26000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIKK,4/30/2023,19:24:39,Dessert ,Pisang Goreng Caramel ,2,0.0,56000.0,Dine In,Cash
Agus Salim,1Z4PIKK,4/30/2023,19:24:39,Milk Based ,Matcha Latte  ,2,0.0,68000.0,Dine In,Cash
Agus Salim,1Z4PIKK,4/30/2023,19:24:39,Rich Bowl,Richbowl Katsu Spicy BBQ,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PIKK,4/30/2023,19:24:39,Rich Bowl,Richbowl Katsu Teriyaki,1,0.0,36000.0,Dine In,Cash
Agus Salim,1Z4PIKK,4/30/2023,19:24:39,Tea ,Lemon Tea  ,1,0.0,26000.0,Dine In,Cash
Agus Salim,1Z4PIKK,4/30/2023,19:24:39,Milk Based ,Red Velvet Latte  ,1,0.0,30000.0,Dine In,Cash
Agus Salim,1Z4PIKL,4/30/2023,19:32:58,Milk Based ,Matcha Latte  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PIKL,4/30/2023,19:32:58,Signature Coffee ,Kopi Sultan  ,1,0.0,34000.0,Dine In,Gopay
Agus Salim,1Z4PIKM,4/30/2023,19:38:57,Signature Coffee ,Kopi Baileys  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIKN,4/30/2023,19:40:37,Espresso Based ,Caramel Macchiato  ,2,0.0,64000.0,Dine In,Cash
Agus Salim,1Z4PIKO,4/30/2023,19:52:36,Yakult Series ,Strawberry Yakult  ,1,0.0,25000.0,Dine In,Cash
Agus Salim,1Z4PIKP,4/30/2023,19:54:16,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,Gopay
Agus Salim,1Z4PIKQ,4/30/2023,20:02:23,Signature Coffee ,Kopi Rakyat  ,1,0.0,22000.0,Dine In,BRI
Agus Salim,1Z4PIKR,4/30/2023,20:05:14,Milk Based ,Thai Tea  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIKS,4/30/2023,20:09:59,Espresso Based ,Caramel Macchiato  ,1,0.0,37000.0,Dine In,Gopay
Agus Salim,1Z4PIKT,4/30/2023,20:10:12,Shopee  ,Kopi Rakyat   ,3,0.0,66000.0,Shopee Food,ShopeeFood
Agus Salim,1Z4PIKU,4/30/2023,20:13:55,Espresso Based ,Vanilla Latte  ,1,0.0,30000.0,Dine In,Gopay
Agus Salim,1Z4PIKV,4/30/2023,20:16:32,Chocolate ,Choco Banana  ,1,0.0,32000.0,Dine In,Cash
Agus Salim,1Z4PIKV,4/30/2023,20:16:32,Side Dish ,Chicken Wings ,1,0.0,37000.0,Dine In,Cash
